game_id,player_id,team_id,timeOnIce,goals,assists,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,shortHandedTimeOnIce,powerPlayTimeOnIce,gameNumber
2007020548,8471214,15,1015,1,0,2,NA,0,0,2,0,0,NA,NA,0,0,NA,2,874,0,141,201
2007020562,8471214,15,1281,4,1,5,NA,1,0,0,0,0,NA,NA,0,0,NA,2,850,0,431,202
2007020585,8471214,15,1365,0,2,3,NA,0,1,0,1,1,NA,NA,0,0,NA,1,1116,0,249,203
2007020595,8471214,15,1407,0,0,4,NA,0,0,0,0,0,NA,NA,0,0,NA,0,1037,3,367,204
2007020609,8471214,15,1433,2,0,5,NA,1,0,2,0,0,NA,NA,0,0,NA,0,1128,0,305,205
2007020638,8471214,15,1250,0,0,5,NA,0,0,0,0,0,NA,NA,0,0,NA,0,916,9,325,206
2007020666,8471214,15,1535,1,1,6,NA,0,0,0,0,0,NA,NA,0,0,NA,1,1110,6,419,207
2007020676,8471214,15,1441,1,0,3,NA,1,0,0,0,0,NA,NA,0,0,NA,0,1039,8,394,208
2007020691,8471214,15,1468,1,1,5,NA,0,1,0,0,0,NA,NA,0,0,NA,2,1003,0,465,209
2007020711,8471214,15,1132,1,1,9,NA,1,1,0,0,0,NA,NA,0,0,NA,0,942,0,190,210
2007020725,8471214,15,1728,2,1,11,NA,1,0,0,0,0,NA,NA,0,0,NA,1,1130,4,594,211
2007020738,8471214,15,1418,1,0,8,NA,0,0,0,0,0,NA,NA,0,0,NA,1,1061,3,354,212
2007020745,8471214,15,1221,0,2,2,NA,0,1,0,0,0,NA,NA,0,0,NA,0,1005,2,214,213
2007020761,8471214,15,1329,0,0,4,NA,0,0,0,0,0,NA,NA,0,0,NA,-1,1166,36,127,214
2007020773,8471214,15,1492,4,1,6,NA,0,0,0,0,0,NA,NA,0,0,NA,4,1204,45,243,215
2007020789,8471214,15,1366,0,0,7,NA,0,0,0,0,0,NA,NA,0,0,NA,-2,1241,9,116,216
2007020805,8471214,15,1319,2,0,10,NA,0,0,0,0,1,NA,NA,0,0,NA,0,1096,5,218,217
2007020814,8471214,15,1097,1,0,4,NA,0,0,2,0,1,NA,NA,0,0,NA,0,984,0,113,218
2007020828,8471214,15,1676,0,0,4,NA,0,0,0,0,1,NA,NA,0,0,NA,-1,1028,28,620,219
2007020844,8471214,15,1290,1,2,4,NA,1,1,0,0,0,NA,NA,0,0,NA,1,1040,10,240,220
2007020863,8471214,15,1525,1,1,6,NA,0,0,0,1,2,NA,NA,0,0,NA,1,1296,9,220,221
2007020876,8471214,15,1465,0,0,4,NA,0,0,0,1,1,NA,NA,0,0,NA,-2,1099,5,361,222
2007020886,8471214,15,1312,0,0,5,NA,0,0,0,0,1,NA,NA,0,0,NA,-1,968,0,344,223
2007020913,8471214,15,1515,0,0,1,NA,0,0,0,0,1,NA,NA,0,0,NA,-2,1209,0,306,224
2007020933,8471214,15,1383,0,3,8,NA,0,2,0,0,1,NA,NA,0,0,NA,0,1002,68,313,225
2007020943,8471214,15,1560,0,1,4,NA,0,0,0,1,1,NA,NA,0,0,NA,1,1302,0,258,226
2007020952,8471214,15,1415,0,0,4,NA,0,0,0,0,2,NA,NA,0,0,NA,-1,1246,2,167,227
2007020971,8471214,15,1345,0,1,2,NA,0,0,0,0,0,NA,NA,0,0,NA,1,1129,7,209,228
2007020982,8471214,15,1497,1,1,4,NA,0,0,0,0,0,NA,NA,0,0,NA,2,938,0,559,229
2007020995,8471214,15,1126,3,2,5,NA,1,1,2,0,0,NA,NA,0,0,NA,3,675,8,443,230
2007021008,8471214,15,1205,2,0,4,NA,0,0,2,0,0,NA,NA,0,0,NA,3,1205,0,0,231
2007021028,8471214,15,1352,0,1,3,NA,0,1,0,0,0,NA,NA,0,0,NA,0,988,77,287,232
2007021038,8471214,15,1522,0,2,10,NA,0,2,0,1,1,NA,NA,0,0,NA,-2,905,23,594,233
2007021058,8471214,15,1467,2,0,11,NA,2,0,0,0,0,NA,NA,0,0,NA,1,823,3,641,234
2007021071,8471214,15,1060,1,1,7,NA,1,0,2,0,0,NA,NA,0,0,NA,2,844,7,209,235
2007021087,8471214,15,1549,0,0,5,NA,0,0,2,0,0,NA,NA,0,0,NA,0,1270,1,278,236
2007021100,8471214,15,1254,1,2,4,NA,0,1,0,0,0,NA,NA,0,0,NA,2,963,0,291,237
2007021107,8471214,15,1073,0,0,2,NA,0,0,2,0,0,NA,NA,0,0,NA,-1,889,0,184,238
2007021121,8471214,15,1554,2,2,9,NA,0,0,0,0,0,NA,NA,0,0,NA,4,1111,0,443,239
2007021143,8471214,15,1627,1,0,11,NA,0,0,2,0,0,NA,NA,0,0,NA,1,1142,3,482,240
2007021158,8471214,15,1575,0,0,5,NA,0,0,0,0,0,NA,NA,0,0,NA,0,1330,0,245,241
2007021174,8471214,15,1327,1,1,4,NA,0,0,0,0,0,NA,NA,0,0,NA,2,799,18,510,242
2007021189,8471214,15,1441,1,0,6,NA,0,0,2,1,1,NA,NA,0,0,NA,1,900,4,537,243
2007021202,8471214,15,1411,2,0,5,NA,1,0,0,0,0,NA,NA,0,0,NA,1,957,6,448,244
2007021221,8471214,15,1390,0,0,5,NA,0,0,2,0,0,NA,NA,0,0,NA,0,831,20,539,245
2008020013,8471214,15,1382,0,0,6,NA,0,0,4,0,1,NA,NA,0,0,NA,0,728,175,479,246
2008020020,8471214,15,1486,2,0,6,NA,0,0,2,0,1,NA,NA,0,0,NA,2,864,258,364,247
2008020036,8471214,15,1403,0,0,3,NA,0,0,0,0,1,NA,NA,0,0,NA,0,909,118,376,248
2008020050,8471214,15,1550,0,0,5,NA,0,0,0,0,1,NA,NA,0,0,NA,1,1081,118,351,249
2008020067,8471214,15,1710,0,1,6,NA,0,1,2,0,0,NA,NA,0,0,NA,0,1027,86,597,250
2008020086,8471214,15,1488,0,1,4,NA,0,0,0,0,0,NA,NA,0,0,NA,1,813,210,465,251
2008020098,8471214,15,1302,0,0,7,NA,0,0,0,0,0,NA,NA,0,0,NA,0,893,100,309,252
2008020114,8471214,15,1450,0,1,4,NA,0,0,2,0,0,NA,NA,0,0,NA,0,1020,166,264,253
2008020173,8471214,15,1272,0,0,4,NA,0,0,2,0,1,NA,NA,0,0,NA,-1,1123,35,114,254
2008020183,8471214,15,1341,0,3,2,NA,0,0,0,0,0,NA,NA,0,0,NA,3,1048,0,293,255
2008020200,8471214,15,1310,0,0,3,NA,0,0,0,0,0,NA,NA,0,0,NA,0,1013,0,297,256
2008020214,8471214,15,1165,1,1,6,NA,0,0,0,0,1,NA,NA,0,0,NA,2,848,27,290,257
2008020223,8471214,15,1083,1,2,5,NA,0,0,0,0,0,NA,NA,0,0,NA,4,614,33,436,258
2008020236,8471214,15,1323,1,1,5,NA,0,1,0,0,0,NA,NA,0,0,NA,2,1207,11,105,259
2008020243,8471214,15,1479,2,1,12,NA,0,0,0,0,0,NA,NA,0,0,NA,3,1210,139,130,260
2008020270,8471214,15,1443,1,3,6,NA,1,2,4,0,1,NA,NA,0,0,NA,1,908,57,478,261
2008020278,8471214,15,1325,0,1,5,NA,0,1,2,0,0,NA,NA,0,0,NA,-4,905,104,316,262
2008020296,8471214,15,1473,0,1,3,NA,0,1,2,0,0,NA,NA,0,0,NA,-2,990,144,339,263
2008020303,8471214,15,1542,1,0,6,NA,0,0,2,0,1,NA,NA,0,0,NA,0,1132,110,300,264
2008020311,8471214,15,1292,3,1,6,NA,2,0,0,0,0,NA,NA,0,0,NA,2,930,87,275,265
2008020328,8471214,15,1310,1,0,7,NA,0,0,0,0,0,NA,NA,0,0,NA,1,1091,38,181,266
2008020340,8471214,15,1518,0,0,6,NA,0,0,0,0,0,NA,NA,0,0,NA,-2,961,68,489,267
2008020356,8471214,15,1555,0,1,7,NA,0,1,2,0,0,NA,NA,0,0,NA,-2,1236,52,267,268
2008020368,8471214,15,1162,1,2,11,NA,1,1,4,0,0,NA,NA,0,0,NA,0,826,15,321,269
2008020380,8471214,15,1397,0,0,7,NA,0,0,4,0,0,NA,NA,0,0,NA,1,1166,0,231,270
2008020392,8471214,15,1638,0,1,11,NA,0,1,0,0,0,NA,NA,0,0,NA,-3,1099,78,461,271
2008020407,8471214,15,1184,1,1,5,NA,0,1,2,0,0,NA,NA,0,0,NA,0,1085,4,95,272
2008020423,8471214,15,1302,2,0,9,NA,2,0,2,0,0,NA,NA,0,0,NA,1,899,15,388,273
2008020432,8471214,15,1160,0,1,3,NA,0,1,4,0,1,NA,NA,0,0,NA,0,958,48,154,274
2008020446,8471214,15,1453,2,0,6,NA,0,0,0,0,0,NA,NA,0,0,NA,2,1199,0,254,275
2008020461,8471214,15,1338,1,0,7,NA,1,0,0,0,0,NA,NA,0,0,NA,0,931,49,358,276
2008020475,8471214,15,1389,0,0,12,NA,0,0,0,0,0,NA,NA,0,0,NA,-2,737,88,564,277
2008020496,8471214,15,1322,2,1,13,NA,0,1,0,0,0,NA,NA,0,0,NA,-1,977,0,345,278
2008020509,8471214,15,1444,1,0,8,NA,0,0,2,0,0,NA,NA,0,0,NA,2,1037,71,336,279
2008020530,8471214,15,1208,2,0,7,NA,0,0,0,0,0,NA,NA,0,0,NA,2,1087,73,48,280
2008020539,8471214,15,1295,0,0,4,NA,0,0,0,0,0,NA,NA,0,0,NA,-1,844,119,332,281
2008020557,8471214,15,1346,1,2,4,NA,0,0,2,1,1,NA,NA,0,0,NA,0,997,48,301,282
2008020569,8471214,15,1643,1,0,9,NA,0,0,0,0,1,NA,NA,1,0,NA,0,1108,135,400,283
2008020587,8471214,15,1687,0,0,5,NA,0,0,2,1,1,NA,NA,0,0,NA,0,1190,126,371,284
2008020609,8471214,15,1701,0,0,12,NA,0,0,4,0,0,NA,NA,0,0,NA,0,928,148,625,285
2008020616,8471214,15,1364,0,1,8,NA,0,1,2,0,0,NA,NA,0,0,NA,0,867,66,431,286
2008020634,8471214,15,1565,0,0,7,NA,0,0,0,0,0,NA,NA,0,0,NA,-1,944,237,384,287
2008020642,8471214,15,1380,2,1,10,NA,1,1,0,0,0,NA,NA,0,0,NA,2,812,93,475,288
2008020666,8471214,15,1474,0,0,9,NA,0,0,2,0,0,NA,NA,0,0,NA,0,1055,29,390,289
2008020678,8471214,15,1423,2,0,8,NA,2,0,2,0,0,NA,NA,0,0,NA,0,953,185,285,290
2008020686,8471214,15,1457,0,0,6,NA,0,0,2,0,0,NA,NA,0,0,NA,0,840,72,545,291
2008020701,8471214,15,1256,0,1,9,NA,0,0,0,0,0,NA,NA,0,0,NA,0,719,7,530,292
2008020730,8471214,15,1242,2,0,5,NA,1,0,0,0,0,NA,NA,0,0,NA,0,1014,13,215,293
2008020742,8471214,15,1248,3,0,4,NA,1,0,0,0,0,NA,NA,0,0,NA,1,961,40,247,294
2008020748,8471214,15,1157,0,2,1,NA,0,2,0,0,0,NA,NA,0,0,NA,-1,817,6,334,295
2008020764,8471214,15,1386,1,0,9,NA,0,0,0,0,1,NA,NA,0,0,NA,-1,1049,10,327,296
2008020783,8471214,15,1241,0,1,12,NA,0,1,2,1,1,NA,NA,0,0,NA,0,908,0,333,297
2008020803,8471214,15,1237,0,1,5,NA,0,0,2,0,0,NA,NA,0,0,NA,0,1099,7,131,298
2008020829,8471214,15,1052,1,0,5,NA,0,0,2,0,0,NA,NA,0,0,NA,1,836,3,213,299
2008020836,8471214,15,1101,3,0,8,NA,1,0,0,1,1,NA,NA,0,0,NA,2,960,11,130,300
2008020856,8471214,15,1533,1,0,6,NA,0,0,0,0,0,NA,NA,0,0,NA,1,1276,5,252,301
2008020871,8471214,15,1411,0,0,5,NA,0,0,0,0,0,NA,NA,0,0,NA,-1,1272,0,139,302
2008020887,8471214,15,1116,1,1,9,NA,1,0,0,0,0,NA,NA,0,0,NA,0,868,20,228,303
2008020895,8471214,15,1512,1,1,9,NA,0,1,0,0,0,NA,NA,0,0,NA,0,771,135,606,304
2008020912,8471214,15,1528,0,1,5,NA,0,1,2,0,1,NA,NA,0,0,NA,-1,912,0,616,305
2008020923,8471214,15,1360,1,0,5,NA,0,0,0,0,0,NA,NA,0,0,NA,0,964,0,396,306
2008020935,8471214,15,1238,1,0,7,NA,0,0,0,0,0,NA,NA,0,0,NA,0,1059,1,178,307
2008020942,8471214,15,1450,0,1,6,NA,0,1,0,0,0,NA,NA,0,0,NA,-2,1012,170,268,308
2008020981,8471214,15,1541,1,0,7,NA,1,0,0,0,0,NA,NA,0,0,NA,0,1167,18,356,309
2008020996,8471214,15,1558,0,1,5,NA,0,0,2,0,0,NA,NA,0,0,NA,0,1274,0,284,310
2008021006,8471214,15,1160,1,1,8,NA,0,1,0,0,0,NA,NA,0,0,NA,0,1060,2,98,311
2008021025,8471214,15,1429,1,1,8,NA,1,1,0,0,0,NA,NA,0,0,NA,-2,1144,0,285,312
2008021038,8471214,15,1510,0,0,10,NA,0,0,0,0,1,NA,NA,0,0,NA,-2,985,61,464,313
2008021045,8471214,15,1144,0,1,4,NA,0,0,0,0,1,NA,NA,0,0,NA,1,1033,1,110,314
2008021057,8471214,15,1309,1,2,4,NA,0,1,0,0,2,NA,NA,0,0,NA,2,1069,0,240,315
2008021074,8471214,15,1436,0,1,7,NA,0,0,0,3,4,NA,NA,0,0,NA,-1,1153,2,281,316
2008021088,8471214,15,1407,1,1,7,NA,1,0,0,0,1,NA,NA,0,0,NA,1,1312,3,92,317
2008021110,8471214,15,1624,2,2,7,NA,1,2,0,1,3,NA,NA,0,0,NA,0,918,12,694,318
2008021144,8471214,15,1479,1,0,5,NA,0,0,0,0,1,NA,NA,0,0,NA,1,1360,9,110,319
2008021160,8471214,15,1320,1,2,9,NA,1,1,2,0,1,NA,NA,0,0,NA,-2,811,3,506,320
2008021175,8471214,15,1521,0,2,11,NA,0,1,0,0,1,NA,NA,0,0,NA,-2,875,8,638,321
2008021188,8471214,15,1208,0,2,4,NA,0,0,0,0,0,NA,NA,0,0,NA,0,1138,23,47,322
2008021205,8471214,15,1395,0,0,11,NA,0,0,2,0,0,NA,NA,0,0,NA,1,958,0,437,323
2008021223,8471214,15,1399,1,1,6,NA,0,0,0,0,1,NA,NA,0,0,NA,-1,1127,0,272,324
2009020001,8471214,15,1214,2,1,5,NA,0,1,2,0,0,NA,NA,0,0,NA,2,1001,21,192,325
2009020015,8471214,15,1332,1,2,5,NA,0,1,2,0,0,NA,NA,0,0,NA,2,987,0,345,326
2009020027,8471214,15,1374,2,1,7,NA,0,1,0,0,0,NA,NA,0,0,NA,2,892,0,482,327
2009020039,8471214,15,1497,0,0,9,NA,0,0,0,0,0,NA,NA,0,0,NA,-1,810,0,687,328
2009020054,8471214,15,1377,0,1,9,NA,0,1,0,0,0,NA,NA,0,0,NA,0,1047,0,330,329
2009020067,8471214,15,1471,0,2,7,NA,0,0,0,0,0,NA,NA,0,0,NA,2,1034,4,433,330
2009020080,8471214,15,1253,2,0,13,NA,0,0,0,0,0,NA,NA,0,0,NA,2,837,0,416,331
2009020098,8471214,15,1363,2,0,6,NA,1,0,0,0,0,NA,NA,0,0,NA,0,1167,7,189,332
2009020121,8471214,15,1478,0,0,4,NA,0,0,2,0,0,NA,NA,0,0,NA,0,837,0,641,333
2009020132,8471214,15,1608,0,1,2,NA,0,0,2,0,0,NA,NA,0,0,NA,-1,1255,0,353,334
2009020152,8471214,15,1260,2,0,5,NA,0,0,0,1,1,NA,NA,0,0,NA,3,999,0,261,335
2009020166,8471214,15,1163,2,1,6,NA,1,1,0,0,1,NA,NA,0,0,NA,0,860,0,303,336
2009020172,8471214,15,1551,1,0,7,NA,1,0,0,0,1,NA,NA,0,0,NA,-1,1009,4,538,337
2009020193,8471214,15,463,0,0,1,NA,0,0,4,0,1,NA,NA,0,0,NA,0,358,0,105,338
2009020289,8471214,15,1163,1,0,1,NA,1,0,0,0,0,NA,NA,0,0,NA,-1,812,3,348,339
2009020307,8471214,15,1406,0,0,5,NA,0,0,0,1,1,NA,NA,0,0,NA,0,1096,3,307,340
2009020314,8471214,15,1598,1,0,6,NA,0,0,0,0,0,NA,NA,0,0,NA,1,1217,0,381,341
2009020331,8471214,15,1316,0,1,3,NA,0,0,2,0,0,NA,NA,0,0,NA,0,983,0,333,342
2009020341,8471214,15,925,1,0,3,NA,0,0,15,0,0,NA,NA,0,0,NA,1,925,0,0,343
2009020370,8471214,15,1532,1,1,8,NA,0,1,0,1,1,NA,NA,0,0,NA,1,1312,6,214,344
2009020384,8471214,15,188,0,1,1,NA,0,0,15,0,0,NA,NA,0,0,NA,1,188,0,0,345
2009020433,8471214,15,1322,2,0,7,NA,1,0,0,1,1,NA,NA,0,0,NA,1,864,7,451,346
2009020442,8471214,15,1438,0,0,6,NA,0,0,2,1,1,NA,NA,0,0,NA,-1,1364,0,74,347
2009020459,8471214,15,1416,0,2,6,NA,0,0,0,1,2,NA,NA,0,0,NA,3,1114,0,302,348
2009020466,8471214,15,1286,1,2,4,NA,1,0,0,0,0,NA,NA,0,0,NA,0,1039,2,245,349
2009020492,8471214,15,1152,0,1,2,NA,0,0,0,0,0,NA,NA,0,0,NA,1,995,20,137,350
2009020516,8471214,15,1463,0,0,3,NA,0,0,0,0,0,NA,NA,0,0,NA,-1,999,0,464,351
2009020528,8471214,15,1418,2,1,9,NA,0,0,0,0,0,NA,NA,0,0,NA,1,1070,0,348,352
2009020549,8471214,15,1254,1,2,5,NA,1,1,0,0,1,NA,NA,0,0,NA,1,1084,0,170,353
2009020560,8471214,15,1138,1,2,5,NA,0,0,0,0,0,NA,NA,0,0,NA,3,943,15,180,354
2009020577,8471214,15,1496,0,2,7,NA,0,2,0,0,0,NA,NA,0,0,NA,-2,1086,1,409,355
2009020597,8471214,15,1386,1,0,3,NA,0,0,2,0,1,NA,NA,0,0,NA,0,982,2,402,356
2009020614,8471214,15,1607,0,0,7,NA,0,0,2,0,0,NA,NA,0,0,NA,-1,1114,0,493,357
2009020631,8471214,15,1385,0,0,3,NA,0,0,0,0,0,NA,NA,0,0,NA,0,972,8,405,358
2009020646,8471214,15,1209,1,2,10,NA,0,0,2,0,0,NA,NA,0,0,NA,4,929,5,275,359
2009020666,8471214,15,1064,0,1,6,NA,0,0,2,0,0,NA,NA,0,0,NA,2,1031,0,33,360
2009020685,8471214,15,1297,0,2,3,NA,0,2,6,1,1,NA,NA,0,0,NA,-1,1019,0,278,361
2009020690,8471214,15,1532,1,0,4,NA,0,0,0,0,0,NA,NA,0,0,NA,0,1404,8,120,362
2009020705,8471214,15,1070,1,4,2,NA,0,2,0,0,0,NA,NA,0,0,NA,3,684,13,373,363
2009020719,8471214,15,1050,1,1,4,NA,0,0,0,0,0,NA,NA,0,0,NA,2,1039,3,8,364
2009020735,8471214,15,1333,0,1,0,NA,0,1,0,0,0,NA,NA,0,0,NA,-1,935,3,395,365
2009020750,8471214,15,1249,2,1,8,NA,1,0,0,0,1,NA,NA,0,0,NA,2,1187,0,62,366
2009020764,8471214,15,1376,1,1,6,NA,0,1,0,0,0,NA,NA,0,0,NA,1,748,0,628,367
2009020779,8471214,15,1251,0,0,10,NA,0,0,0,0,2,NA,NA,0,0,NA,0,1069,9,173,368
2009020788,8471214,15,1256,1,2,4,NA,0,1,0,0,0,NA,NA,0,0,NA,2,1008,9,239,369
2009020802,8471214,15,1047,0,1,5,NA,0,0,0,0,0,NA,NA,0,0,NA,2,807,0,240,370
2009020818,8471214,15,1235,1,1,6,NA,0,1,0,0,0,NA,NA,0,0,NA,1,1074,0,161,371
2009020827,8471214,15,1280,1,0,2,NA,0,0,2,0,0,NA,NA,0,0,NA,1,869,15,396,372
2009020842,8471214,15,1480,2,1,5,NA,1,0,0,0,0,NA,NA,0,0,NA,1,781,0,699,373
2009020851,8471214,15,1287,1,1,5,NA,1,0,0,0,0,NA,NA,0,0,NA,1,780,0,507,374
2009020870,8471214,15,1536,3,1,6,NA,0,1,2,0,0,NA,NA,0,0,NA,3,1178,8,350,375
2009020886,8471214,15,1770,0,2,8,NA,0,0,0,0,0,NA,NA,0,0,NA,1,1206,0,564,376
2009020891,8471214,15,1662,0,1,1,NA,0,0,2,0,0,NA,NA,0,0,NA,1,1422,0,240,377
2009020911,8471214,15,1520,0,0,8,NA,0,0,0,0,0,NA,NA,0,0,NA,0,1153,16,351,378
2009020935,8471214,15,1122,0,0,4,NA,0,0,0,0,1,NA,NA,0,0,NA,0,912,0,210,379
2009020943,8471214,15,1116,0,1,3,NA,0,0,0,0,0,NA,NA,0,0,NA,0,912,0,204,380
2009020958,8471214,15,1407,0,0,7,NA,0,0,0,0,0,NA,NA,0,0,NA,0,1092,7,308,381
2009020974,8471214,15,1560,2,0,10,NA,1,0,0,0,0,NA,NA,0,0,NA,0,1300,0,260,382
2009020987,8471214,15,1283,0,2,5,NA,0,2,0,0,0,NA,NA,0,0,NA,-1,976,3,304,383
2009021001,8471214,15,1352,0,2,1,NA,0,2,0,0,0,NA,NA,0,0,NA,-1,1041,0,311,384
2009021022,8471214,15,290,0,0,1,NA,0,0,15,0,0,NA,NA,0,0,NA,0,211,0,79,385
2009021063,8471214,15,1372,1,0,7,NA,0,0,0,0,0,NA,NA,0,0,NA,1,951,21,400,386
2009021091,8471214,15,1372,0,1,4,NA,0,0,0,1,1,NA,NA,0,0,NA,2,1259,17,96,387
2009021100,8471214,15,1373,0,0,6,NA,0,0,2,0,0,NA,NA,0,0,NA,0,1109,13,251,388
2009021122,8471214,15,1592,1,1,7,NA,1,1,0,0,0,NA,NA,0,0,NA,-1,1195,0,397,389
2009021136,8471214,15,1708,0,1,5,NA,0,0,0,0,0,NA,NA,0,0,NA,0,1178,0,530,390
2009021152,8471214,15,1189,0,1,5,NA,0,0,2,0,0,NA,NA,0,0,NA,0,1090,1,98,391
2009021171,8471214,15,1430,0,0,2,NA,0,0,0,0,0,NA,NA,0,0,NA,-2,894,0,536,392
2009021179,8471214,15,1094,0,2,6,NA,0,0,0,2,2,NA,NA,0,0,NA,1,960,0,134,393
2009021186,8471214,15,1162,2,0,4,NA,1,0,2,0,1,NA,NA,0,0,NA,1,1158,0,4,394
2009021208,8471214,15,1391,2,1,3,NA,0,0,0,0,0,NA,NA,0,0,NA,3,926,0,465,395
2009021224,8471214,15,1555,0,0,5,NA,0,0,2,0,1,NA,NA,0,0,NA,-1,1328,0,227,396
2010019376,8471214,15,1545,0,-2,-8,11,0,0,0,0,0,0,3,0,0,-2,-7,1784,0,-239,397
2010020011,8471214,15,1401,0,1,8,3,0,0,0,0,0,2,2,0,0,1,0,1059,12,330,398
2010020017,8471214,15,1157,2,1,5,2,0,1,0,0,1,0,1,0,0,1,2,822,0,335,399
2010020032,8471214,15,1358,1,0,3,2,0,0,4,0,0,2,2,0,0,0,0,923,0,435,400
2010020037,8471214,15,1291,1,1,3,1,0,1,0,0,0,3,3,0,0,0,1,966,0,325,401
2010020060,8471214,15,1409,0,1,3,3,0,1,2,0,0,0,0,0,0,0,-1,1078,1,330,402
